"ltv","ttime","abt","tue"
"{""n"":""500""}","{""n"":""168454421""}","{""n"":""24""}","{""n"":""804""}"
"{""n"":""200""}","{""n"":""11497623""}","{""n"":""5""}","{""n"":""428""}"
"{""n"":""250""}","{""n"":""0""}","{""n"":""18""}","{""n"":""15""}"
"{""n"":""1100""}","{""n"":""26207203""}","{""n"":""45""}","{""n"":""342""}"
"{""n"":""250""}","{""n"":""16022""}","{""n"":""59""}","{""n"":""15""}"
"{""n"":""930""}","{""n"":""20831821""}","{""n"":""50""}","{""n"":""368""}"
"{""n"":""200""}","{""n"":""20528994""}","{""n"":""17""}","{""n"":""306""}"
"{""n"":""200""}","{""n"":""943455""}","{""n"":""60""}","{""n"":""100""}"
"{""n"":""1000""}","{""n"":""862273""}","{""n"":""10""}","{""n"":""38""}"
"{""n"":""180""}","{""n"":""389910""}","{""n"":""39""}","{""n"":""20""}"
"{""n"":""422""}","{""n"":""4464402""}","{""n"":""15""}","{""n"":""53""}"
"{""n"":""320""}","{""n"":""16085""}","{""n"":""22""}","{""n"":""15""}"
"{""n"":""150""}","{""n"":""296657""}","{""n"":""11""}","{""n"":""19""}"
"{""n"":""250""}","{""n"":""398581""}","{""n"":""21""}","{""n"":""25""}"
"{""n"":""210""}","{""n"":""0""}","{""n"":""16""}","{""n"":""15""}"
"{""n"":""500""}","{""n"":""526060""}","{""n"":""11""}","{""n"":""25""}"
"{""n"":""250""}","{""n"":""720799""}","{""n"":""46""}","{""n"":""38""}"
"{""n"":""430""}","{""n"":""46694557""}","{""n"":""29""}","{""n"":""473""}"
"{""n"":""136""}","{""n"":""135002""}","{""n"":""9""}","{""n"":""15""}"
"{""n"":""1200""}","{""n"":""103572077""}","{""n"":""38""}","{""n"":""1289""}"
"{""n"":""300""}","{""n"":""0""}","{""n"":""26""}","{""n"":""15""}"
"{""n"":""525""}","{""n"":""45245423""}","{""n"":""11""}","{""n"":""273""}"
"{""n"":""200""}","{""n"":""28017""}","{""n"":""29""}","{""n"":""15""}"
"{""n"":""1056""}","{""n"":""45037100""}","{""n"":""50""}","{""n"":""621""}"
"{""n"":""250""}","{""n"":""684048""}","{""n"":""19""}","{""n"":""38""}"
"{""n"":""320""}","{""n"":""1432062""}","{""n"":""6""}","{""n"":""146""}"
"{""n"":""250""}","{""n"":""342932""}","{""n"":""5""}","{""n"":""35""}"
"{""n"":""120""}","{""n"":""220726""}","{""n"":""28""}","{""n"":""23""}"
"{""n"":""250""}","{""n"":""49028753""}","{""n"":""12""}","{""n"":""724""}"
"{""n"":""180""}","{""n"":""463479""}","{""n"":""23""}","{""n"":""20""}"
"{""n"":""250""}","{""n"":""1342660""}","{""n"":""34""}","{""n"":""65""}"
"{""n"":""400""}","{""n"":""19322782""}","{""n"":""36""}","{""n"":""118""}"
"{""n"":""100""}","{""n"":""424422""}","{""n"":""59""}","{""n"":""23""}"
"{""n"":""180""}","{""n"":""43657316""}","{""n"":""20""}","{""n"":""757""}"
"{""n"":""200""}","{""n"":""655779""}","{""n"":""11""}","{""n"":""38""}"
"{""n"":""250""}","{""n"":""6432042""}","{""n"":""16""}","{""n"":""108""}"
"{""n"":""550""}","{""n"":""5855""}","{""n"":""41""}","{""n"":""15""}"
"{""n"":""250""}","{""n"":""1624142""}","{""n"":""54""}","{""n"":""73""}"
"{""n"":""180""}","{""n"":""243812""}","{""n"":""28""}","{""n"":""20""}"
"{""n"":""850""}","{""n"":""544454""}","{""n"":""7""}","{""n"":""25""}"
"{""n"":""522""}","{""n"":""609666""}","{""n"":""4""}","{""n"":""23""}"
"{""n"":""150""}","{""n"":""86045""}","{""n"":""15""}","{""n"":""15""}"
"{""n"":""150""}","{""n"":""0""}","{""n"":""21""}","{""n"":""15""}"
"{""n"":""385""}","{""n"":""3544074""}","{""n"":""49""}","{""n"":""91""}"
"{""n"":""105""}","{""n"":""0""}","{""n"":""44""}","{""n"":""15""}"
"{""n"":""425""}","{""n"":""144844090""}","{""n"":""56""}","{""n"":""1186""}"
"{""n"":""600""}","{""n"":""50757625""}","{""n"":""30""}","{""n"":""216""}"
"{""n"":""350""}","{""n"":""37585368""}","{""n"":""16""}","{""n"":""127""}"
"{""n"":""150""}","{""n"":""225274""}","{""n"":""28""}","{""n"":""20""}"
"{""n"":""300""}","{""n"":""561586""}","{""n"":""41""}","{""n"":""21""}"
"{""n"":""136""}","{""n"":""0""}","{""n"":""10""}","{""n"":""15""}"
"{""n"":""900""}","{""n"":""0""}","{""n"":""56""}","{""n"":""15""}"
"{""n"":""200""}","{""n"":""78082""}","{""n"":""25""}","{""n"":""15""}"
"{""n"":""150""}","{""n"":""1590544""}","{""n"":""18""}","{""n"":""33""}"
"{""n"":""250""}","{""n"":""3598614""}","{""n"":""48""}","{""n"":""84""}"
"{""n"":""32""}","{""n"":""996011""}","{""n"":""17""}","{""n"":""18""}"
"{""n"":""250""}","{""n"":""14740387""}","{""n"":""56""}","{""n"":""603""}"
"{""n"":""250""}","{""n"":""107717""}","{""n"":""19""}","{""n"":""15""}"
"{""n"":""210""}","{""n"":""391144""}","{""n"":""30""}","{""n"":""20""}"
"{""n"":""200""}","{""n"":""771659""}","{""n"":""40""}","{""n"":""23""}"
"{""n"":""200""}","{""n"":""34022""}","{""n"":""8""}","{""n"":""15""}"
"{""n"":""400""}","{""n"":""848593""}","{""n"":""26""}","{""n"":""30""}"
"{""n"":""150""}","{""n"":""617536""}","{""n"":""34""}","{""n"":""30""}"
"{""n"":""400""}","{""n"":""2907857""}","{""n"":""42""}","{""n"":""38""}"
"{""n"":""840""}","{""n"":""3491626""}","{""n"":""25""}","{""n"":""64""}"
"{""n"":""200""}","{""n"":""17511992""}","{""n"":""29""}","{""n"":""265""}"
"{""n"":""154""}","{""n"":""5551832""}","{""n"":""8""}","{""n"":""84""}"
"{""n"":""250""}","{""n"":""620210""}","{""n"":""4""}","{""n"":""35""}"
"{""n"":""200""}","{""n"":""57742""}","{""n"":""51""}","{""n"":""15""}"
"{""n"":""360""}","{""n"":""1444259""}","{""n"":""46""}","{""n"":""33""}"
"{""n"":""250""}","{""n"":""336181""}","{""n"":""29""}","{""n"":""23""}"
"{""n"":""430""}","{""n"":""141004630""}","{""n"":""7""}","{""n"":""1142""}"
"{""n"":""250""}","{""n"":""118759""}","{""n"":""7""}","{""n"":""15""}"
"{""n"":""140""}","{""n"":""1141994""}","{""n"":""17""}","{""n"":""24""}"
"{""n"":""575""}","{""n"":""2611041""}","{""n"":""41""}","{""n"":""96""}"
"{""n"":""3000""}","{""n"":""154026607""}","{""n"":""2""}","{""n"":""2636""}"
"{""n"":""775""}","{""n"":""133478252""}","{""n"":""54""}","{""n"":""1167""}"
"{""n"":""200""}","{""n"":""0""}","{""n"":""39""}","{""n"":""15""}"
"{""n"":""200""}","{""n"":""289385""}","{""n"":""34""}","{""n"":""25""}"
"{""n"":""250""}","{""n"":""250377""}","{""n"":""51""}","{""n"":""23""}"
"{""n"":""385""}","{""n"":""20443341""}","{""n"":""58""}","{""n"":""407""}"
"{""n"":""200""}","{""n"":""677684""}","{""n"":""33""}","{""n"":""38""}"
"{""n"":""150""}","{""n"":""7919776""}","{""n"":""32""}","{""n"":""46""}"
"{""n"":""200""}","{""n"":""0""}","{""n"":""26""}","{""n"":""15""}"
"{""n"":""800""}","{""n"":""623311""}","{""n"":""53""}","{""n"":""21""}"
"{""n"":""150""}","{""n"":""386960""}","{""n"":""9""}","{""n"":""19""}"
"{""n"":""600""}","{""n"":""223776""}","{""n"":""8""}","{""n"":""25""}"
"{""n"":""250""}","{""n"":""25849""}","{""n"":""33""}","{""n"":""15""}"
"{""n"":""200""}","{""n"":""60341398""}","{""n"":""21""}","{""n"":""287""}"
"{""n"":""500""}","{""n"":""13604466""}","{""n"":""56""}","{""n"":""776""}"
"{""n"":""200""}","{""n"":""307645""}","{""n"":""20""}","{""n"":""23""}"
"{""n"":""375""}","{""n"":""1257741""}","{""n"":""24""}","{""n"":""40""}"
"{""n"":""300""}","{""n"":""3026926""}","{""n"":""9""}","{""n"":""91""}"
"{""n"":""374""}","{""n"":""663133""}","{""n"":""27""}","{""n"":""20""}"
"{""n"":""757""}","{""n"":""7611086""}","{""n"":""58""}","{""n"":""533""}"
"{""n"":""336""}","{""n"":""546043""}","{""n"":""6""}","{""n"":""28""}"
"{""n"":""325""}","{""n"":""13995820""}","{""n"":""16""}","{""n"":""184""}"
"{""n"":""250""}","{""n"":""228439""}","{""n"":""16""}","{""n"":""15""}"
"{""n"":""1231""}","{""n"":""14091903""}","{""n"":""17""}","{""n"":""185""}"
"{""n"":""500""}","{""n"":""2292763""}","{""n"":""10""}","{""n"":""117""}"
"{""n"":""180""}","{""n"":""31039""}","{""n"":""44""}","{""n"":""15""}"
"{""n"":""200""}","{""n"":""28690178""}","{""n"":""11""}","{""n"":""412""}"
"{""n"":""229.99999999999997""}","{""n"":""25979""}","{""n"":""19""}","{""n"":""15""}"
"{""n"":""800""}","{""n"":""9916055""}","{""n"":""57""}","{""n"":""149""}"
"{""n"":""150""}","{""n"":""80563""}","{""n"":""13""}","{""n"":""15""}"
"{""n"":""200""}","{""n"":""953645""}","{""n"":""35""}","{""n"":""45""}"
"{""n"":""724""}","{""n"":""8076826""}","{""n"":""12""}","{""n"":""124""}"
"{""n"":""250""}","{""n"":""118216""}","{""n"":""13""}","{""n"":""15""}"
"{""n"":""200""}","{""n"":""35984""}","{""n"":""55""}","{""n"":""15""}"
"{""n"":""250""}","{""n"":""207191""}","{""n"":""35""}","{""n"":""15""}"
"{""n"":""250""}","{""n"":""409809""}","{""n"":""40""}","{""n"":""15""}"
"{""n"":""350""}","{""n"":""1371628""}","{""n"":""37""}","{""n"":""113""}"
"{""n"":""830""}","{""n"":""2014902""}","{""n"":""39""}","{""n"":""53""}"
"{""n"":""200""}","{""n"":""684365""}","{""n"":""38""}","{""n"":""20""}"
"{""n"":""172""}","{""n"":""0""}","{""n"":""59""}","{""n"":""15""}"
"{""n"":""1928""}","{""n"":""49700075""}","{""n"":""28""}","{""n"":""687""}"
"{""n"":""300""}","{""n"":""408752""}","{""n"":""18""}","{""n"":""22""}"
"{""n"":""225""}","{""n"":""874915""}","{""n"":""6""}","{""n"":""53""}"
"{""n"":""151""}","{""n"":""5279244""}","{""n"":""10""}","{""n"":""84""}"
"{""n"":""300""}","{""n"":""233853""}","{""n"":""32""}","{""n"":""23""}"
"{""n"":""120""}","{""n"":""656189""}","{""n"":""56""}","{""n"":""38""}"
"{""n"":""150""}","{""n"":""2084212""}","{""n"":""57""}","{""n"":""38""}"
"{""n"":""200""}","{""n"":""229329""}","{""n"":""2""}","{""n"":""35""}"
"{""n"":""250""}","{""n"":""5757789""}","{""n"":""56""}","{""n"":""163""}"
"{""n"":""960""}","{""n"":""25874882""}","{""n"":""15""}","{""n"":""717""}"
"{""n"":""100""}","{""n"":""1152689""}","{""n"":""42""}","{""n"":""27""}"
"{""n"":""180""}","{""n"":""2064737""}","{""n"":""45""}","{""n"":""44""}"
"{""n"":""150""}","{""n"":""847350""}","{""n"":""26""}","{""n"":""27""}"
"{""n"":""250""}","{""n"":""768761""}","{""n"":""45""}","{""n"":""23""}"
"{""n"":""425""}","{""n"":""5583700""}","{""n"":""20""}","{""n"":""137""}"
"{""n"":""175""}","{""n"":""0""}","{""n"":""25""}","{""n"":""15""}"
"{""n"":""600""}","{""n"":""15293404""}","{""n"":""29""}","{""n"":""205""}"
"{""n"":""336""}","{""n"":""223135""}","{""n"":""23""}","{""n"":""15""}"
"{""n"":""215""}","{""n"":""2208375""}","{""n"":""49""}","{""n"":""136""}"
"{""n"":""101""}","{""n"":""0""}","{""n"":""1""}","{""n"":""15""}"
"{""n"":""200""}","{""n"":""14412534""}","{""n"":""16""}","{""n"":""152""}"
"{""n"":""200""}","{""n"":""149179""}","{""n"":""47""}","{""n"":""15""}"
"{""n"":""600""}","{""n"":""20668353""}","{""n"":""21""}","{""n"":""229""}"
"{""n"":""200""}","{""n"":""211416933""}","{""n"":""38""}","{""n"":""965""}"
"{""n"":""200""}","{""n"":""286207""}","{""n"":""59""}","{""n"":""30""}"
"{""n"":""2460""}","{""n"":""505129679""}","{""n"":""33""}","{""n"":""6028""}"
"{""n"":""2080""}","{""n"":""53661149""}","{""n"":""51""}","{""n"":""903""}"
"{""n"":""351""}","{""n"":""457213""}","{""n"":""14""}","{""n"":""27""}"
"{""n"":""300""}","{""n"":""227250""}","{""n"":""19""}","{""n"":""21""}"
"{""n"":""200""}","{""n"":""80256""}","{""n"":""21""}","{""n"":""15""}"
"{""n"":""200""}","{""n"":""41553""}","{""n"":""42""}","{""n"":""15""}"
"{""n"":""250""}","{""n"":""707159""}","{""n"":""49""}","{""n"":""38""}"
"{""n"":""180""}","{""n"":""2288624""}","{""n"":""39""}","{""n"":""45""}"
"{""n"":""200""}","{""n"":""405969""}","{""n"":""54""}","{""n"":""20""}"
"{""n"":""35""}","{""n"":""40000""}","{""n"":""34""}","{""n"":""15""}"
"{""n"":""200""}","{""n"":""504928""}","{""n"":""48""}","{""n"":""20""}"
"{""n"":""350""}","{""n"":""610974""}","{""n"":""6""}","{""n"":""91""}"
"{""n"":""180""}","{""n"":""836899""}","{""n"":""49""}","{""n"":""27""}"
"{""n"":""600""}","{""n"":""82556""}","{""n"":""11""}","{""n"":""15""}"
"{""n"":""180""}","{""n"":""1259999""}","{""n"":""3""}","{""n"":""45""}"
"{""n"":""750""}","{""n"":""9777910""}","{""n"":""13""}","{""n"":""321""}"
"{""n"":""300""}","{""n"":""4045332""}","{""n"":""44""}","{""n"":""96""}"
"{""n"":""200""}","{""n"":""1022491""}","{""n"":""20""}","{""n"":""38""}"
"{""n"":""200""}","{""n"":""135661""}","{""n"":""35""}","{""n"":""15""}"
"{""n"":""375""}","{""n"":""427234""}","{""n"":""39""}","{""n"":""19""}"
"{""n"":""250""}","{""n"":""66805""}","{""n"":""18""}","{""n"":""15""}"
"{""n"":""250""}","{""n"":""3292499""}","{""n"":""6""}","{""n"":""160""}"
"{""n"":""250""}","{""n"":""119378""}","{""n"":""38""}","{""n"":""15""}"
"{""n"":""500""}","{""n"":""6843966""}","{""n"":""16""}","{""n"":""173""}"
"{""n"":""385""}","{""n"":""729094""}","{""n"":""60""}","{""n"":""75""}"
"{""n"":""400""}","{""n"":""182322455""}","{""n"":""7""}","{""n"":""1062""}"
"{""n"":""300""}","{""n"":""500788""}","{""n"":""20""}","{""n"":""23""}"
"{""n"":""250""}","{""n"":""11018796""}","{""n"":""54""}","{""n"":""258""}"
"{""n"":""250""}","{""n"":""1701948""}","{""n"":""4""}","{""n"":""146""}"
"{""n"":""200""}","{""n"":""36250828""}","{""n"":""8""}","{""n"":""474""}"
"{""n"":""520""}","{""n"":""16732615""}","{""n"":""34""}","{""n"":""485""}"
"{""n"":""120""}","{""n"":""3348026""}","{""n"":""17""}","{""n"":""51""}"
"{""n"":""150""}","{""n"":""486152""}","{""n"":""28""}","{""n"":""19""}"
"{""n"":""450""}","{""n"":""5810739""}","{""n"":""41""}","{""n"":""132""}"
"{""n"":""35""}","{""n"":""2632675""}","{""n"":""47""}","{""n"":""37""}"
"{""n"":""200""}","{""n"":""698570""}","{""n"":""3""}","{""n"":""100""}"
"{""n"":""500""}","{""n"":""232793147""}","{""n"":""50""}","{""n"":""1015""}"
"{""n"":""200""}","{""n"":""567103""}","{""n"":""5""}","{""n"":""30""}"
"{""n"":""300""}","{""n"":""502246""}","{""n"":""12""}","{""n"":""24""}"
"{""n"":""150""}","{""n"":""60237168""}","{""n"":""23""}","{""n"":""561""}"
"{""n"":""250""}","{""n"":""5446771""}","{""n"":""11""}","{""n"":""189""}"
"{""n"":""230""}","{""n"":""358188""}","{""n"":""4""}","{""n"":""15""}"
"{""n"":""350""}","{""n"":""1867368""}","{""n"":""10""}","{""n"":""90""}"
"{""n"":""140""}","{""n"":""223099""}","{""n"":""14""}","{""n"":""19""}"
"{""n"":""375""}","{""n"":""12002847""}","{""n"":""28""}","{""n"":""227""}"
"{""n"":""299""}","{""n"":""7003703""}","{""n"":""3""}","{""n"":""249""}"
"{""n"":""180""}","{""n"":""0""}","{""n"":""52""}","{""n"":""15""}"
"{""n"":""1200""}","{""n"":""264810""}","{""n"":""46""}","{""n"":""17""}"
"{""n"":""300""}","{""n"":""2447779""}","{""n"":""15""}","{""n"":""80""}"
"{""n"":""35""}","{""n"":""942004""}","{""n"":""13""}","{""n"":""19""}"
"{""n"":""56.00000000000001""}","{""n"":""575324""}","{""n"":""58""}","{""n"":""18""}"
"{""n"":""350""}","{""n"":""2734387""}","{""n"":""55""}","{""n"":""168""}"
"{""n"":""236""}","{""n"":""5018671""}","{""n"":""59""}","{""n"":""171""}"
"{""n"":""200""}","{""n"":""286743840""}","{""n"":""14""}","{""n"":""1263""}"
"{""n"":""200""}","{""n"":""594022""}","{""n"":""29""}","{""n"":""21""}"
"{""n"":""150""}","{""n"":""7027440""}","{""n"":""33""}","{""n"":""119""}"
"{""n"":""425""}","{""n"":""2582175""}","{""n"":""12""}","{""n"":""88""}"
"{""n"":""250""}","{""n"":""595841""}","{""n"":""51""}","{""n"":""23""}"
"{""n"":""120""}","{""n"":""2750865""}","{""n"":""36""}","{""n"":""40""}"
"{""n"":""200""}","{""n"":""3632037""}","{""n"":""60""}","{""n"":""192""}"
"{""n"":""300""}","{""n"":""1214003""}","{""n"":""39""}","{""n"":""38""}"
"{""n"":""180""}","{""n"":""362045""}","{""n"":""20""}","{""n"":""25""}"
"{""n"":""400""}","{""n"":""128755""}","{""n"":""28""}","{""n"":""15""}"
"{""n"":""1025""}","{""n"":""392688277""}","{""n"":""19""}","{""n"":""3025""}"
"{""n"":""300""}","{""n"":""69575""}","{""n"":""43""}","{""n"":""15""}"
"{""n"":""385""}","{""n"":""27638517""}","{""n"":""23""}","{""n"":""155""}"
"{""n"":""101""}","{""n"":""2662271""}","{""n"":""53""}","{""n"":""72""}"
"{""n"":""229.99999999999997""}","{""n"":""141705""}","{""n"":""37""}","{""n"":""15""}"
"{""n"":""200""}","{""n"":""511007""}","{""n"":""53""}","{""n"":""21""}"
"{""n"":""300""}","{""n"":""3519905""}","{""n"":""48""}","{""n"":""67""}"
"{""n"":""150""}","{""n"":""0""}","{""n"":""46""}","{""n"":""15""}"
"{""n"":""320""}","{""n"":""1462523""}","{""n"":""53""}","{""n"":""67""}"
"{""n"":""250""}","{""n"":""2449826""}","{""n"":""38""}","{""n"":""87""}"
"{""n"":""600""}","{""n"":""0""}","{""n"":""21""}","{""n"":""15""}"
"{""n"":""1000""}","{""n"":""29526564""}","{""n"":""41""}","{""n"":""421""}"
"{""n"":""850""}","{""n"":""3866116""}","{""n"":""44""}","{""n"":""110""}"
"{""n"":""385""}","{""n"":""4489453""}","{""n"":""23""}","{""n"":""75""}"
"{""n"":""2125""}","{""n"":""141380170""}","{""n"":""9""}","{""n"":""3683""}"
"{""n"":""750""}","{""n"":""6567170""}","{""n"":""28""}","{""n"":""258""}"
"{""n"":""1100""}","{""n"":""672313409""}","{""n"":""51""}","{""n"":""3108""}"
"{""n"":""1230""}","{""n"":""26223138""}","{""n"":""47""}","{""n"":""664""}"
"{""n"":""400""}","{""n"":""13937""}","{""n"":""55""}","{""n"":""65""}"
"{""n"":""320""}","{""n"":""32166858""}","{""n"":""18""}","{""n"":""429""}"
"{""n"":""150""}","{""n"":""69615""}","{""n"":""11""}","{""n"":""15""}"
"{""n"":""250""}","{""n"":""116185""}","{""n"":""35""}","{""n"":""15""}"
"{""n"":""172""}","{""n"":""16483991""}","{""n"":""40""}","{""n"":""131""}"
"{""n"":""180""}","{""n"":""1266141""}","{""n"":""49""}","{""n"":""30""}"
"{""n"":""425""}","{""n"":""4458405""}","{""n"":""28""}","{""n"":""153""}"
"{""n"":""430""}","{""n"":""0""}","{""n"":""6""}","{""n"":""15""}"
"{""n"":""300""}","{""n"":""84979""}","{""n"":""31""}","{""n"":""15""}"
"{""n"":""250""}","{""n"":""440115""}","{""n"":""6""}","{""n"":""30""}"
"{""n"":""150""}","{""n"":""233281""}","{""n"":""27""}","{""n"":""19""}"
"{""n"":""136""}","{""n"":""81356505""}","{""n"":""31""}","{""n"":""1535""}"
"{""n"":""250""}","{""n"":""23759""}","{""n"":""12""}","{""n"":""15""}"
"{""n"":""1030""}","{""n"":""103426098""}","{""n"":""46""}","{""n"":""1387""}"
"{""n"":""600""}","{""n"":""286028""}","{""n"":""18""}","{""n"":""23""}"
"{""n"":""899""}","{""n"":""139659516""}","{""n"":""47""}","{""n"":""1183""}"
"{""n"":""250""}","{""n"":""91644""}","{""n"":""28""}","{""n"":""15""}"
"{""n"":""250""}","{""n"":""259113""}","{""n"":""20""}","{""n"":""25""}"
"{""n"":""101""}","{""n"":""395337""}","{""n"":""9""}","{""n"":""18""}"
"{""n"":""200""}","{""n"":""89124""}","{""n"":""36""}","{""n"":""15""}"
"{""n"":""375""}","{""n"":""2184701""}","{""n"":""16""}","{""n"":""44""}"
"{""n"":""136""}","{""n"":""0""}","{""n"":""8""}","{""n"":""15""}"
"{""n"":""3405""}","{""n"":""396054349""}","{""n"":""40""}","{""n"":""3072""}"
"{""n"":""250""}","{""n"":""38317""}","{""n"":""48""}","{""n"":""15""}"
"{""n"":""840""}","{""n"":""2623678""}","{""n"":""32""}","{""n"":""81""}"
"{""n"":""250""}","{""n"":""238481""}","{""n"":""58""}","{""n"":""15""}"
"{""n"":""200""}","{""n"":""2043944""}","{""n"":""31""}","{""n"":""61""}"
"{""n"":""150""}","{""n"":""0""}","{""n"":""59""}","{""n"":""15""}"
"{""n"":""101""}","{""n"":""1140521""}","{""n"":""36""}","{""n"":""23""}"
"{""n"":""200""}","{""n"":""0""}","{""n"":""32""}","{""n"":""15""}"
"{""n"":""450""}","{""n"":""12306725""}","{""n"":""2""}","{""n"":""572""}"
"{""n"":""250""}","{""n"":""16192321""}","{""n"":""42""}","{""n"":""229""}"
"{""n"":""460""}","{""n"":""25053968""}","{""n"":""20""}","{""n"":""340""}"
"{""n"":""250""}","{""n"":""113708""}","{""n"":""60""}","{""n"":""15""}"
"{""n"":""56.00000000000001""}","{""n"":""0""}","{""n"":""46""}","{""n"":""15""}"
"{""n"":""136""}","{""n"":""0""}","{""n"":""24""}","{""n"":""15""}"
"{""n"":""450""}","{""n"":""606836""}","{""n"":""37""}","{""n"":""25""}"
"{""n"":""900""}","{""n"":""1192281""}","{""n"":""2""}","{""n"":""93""}"
"{""n"":""960""}","{""n"":""29733164""}","{""n"":""8""}","{""n"":""654""}"
"{""n"":""200""}","{""n"":""214091""}","{""n"":""11""}","{""n"":""25""}"
"{""n"":""320""}","{""n"":""120050""}","{""n"":""8""}","{""n"":""15""}"
"{""n"":""200""}","{""n"":""247955""}","{""n"":""60""}","{""n"":""30""}"
"{""n"":""200""}","{""n"":""2279084""}","{""n"":""45""}","{""n"":""15""}"
"{""n"":""101""}","{""n"":""4299901""}","{""n"":""48""}","{""n"":""47""}"
"{""n"":""150""}","{""n"":""0""}","{""n"":""47""}","{""n"":""15""}"
"{""n"":""200""}","{""n"":""3211894""}","{""n"":""3""}","{""n"":""190""}"
"{""n"":""250""}","{""n"":""820990""}","{""n"":""50""}","{""n"":""38""}"
"{""n"":""300""}","{""n"":""8877294""}","{""n"":""18""}","{""n"":""170""}"
"{""n"":""180""}","{""n"":""148522""}","{""n"":""15""}","{""n"":""15""}"
"{""n"":""250""}","{""n"":""0""}","{""n"":""59""}","{""n"":""15""}"
"{""n"":""500""}","{""n"":""32313805""}","{""n"":""17""}","{""n"":""368""}"
"{""n"":""175""}","{""n"":""4047""}","{""n"":""44""}","{""n"":""15""}"
"{""n"":""250""}","{""n"":""0""}","{""n"":""49""}","{""n"":""15""}"
"{""n"":""100""}","{""n"":""208358""}","{""n"":""44""}","{""n"":""15""}"
"{""n"":""180""}","{""n"":""2761782""}","{""n"":""56""}","{""n"":""75""}"
"{""n"":""180""}","{""n"":""0""}","{""n"":""42""}","{""n"":""15""}"
"{""n"":""210""}","{""n"":""518167""}","{""n"":""14""}","{""n"":""20""}"
"{""n"":""180""}","{""n"":""1177220""}","{""n"":""46""}","{""n"":""30""}"
"{""n"":""175""}","{""n"":""292005""}","{""n"":""45""}","{""n"":""18""}"
"{""n"":""210""}","{""n"":""0""}","{""n"":""40""}","{""n"":""15""}"
"{""n"":""250""}","{""n"":""0""}","{""n"":""39""}","{""n"":""15""}"
"{""n"":""300""}","{""n"":""1010255""}","{""n"":""54""}","{""n"":""35""}"
"{""n"":""175""}","{""n"":""2102448""}","{""n"":""38""}","{""n"":""45""}"
"{""n"":""200""}","{""n"":""208962""}","{""n"":""3""}","{""n"":""28""}"
"{""n"":""400""}","{""n"":""1240482""}","{""n"":""13""}","{""n"":""38""}"
"{""n"":""150""}","{""n"":""257486""}","{""n"":""20""}","{""n"":""19""}"
"{""n"":""250""}","{""n"":""1467080""}","{""n"":""5""}","{""n"":""160""}"
"{""n"":""100""}","{""n"":""407957""}","{""n"":""52""}","{""n"":""15""}"
"{""n"":""320""}","{""n"":""67483""}","{""n"":""53""}","{""n"":""15""}"
"{""n"":""500""}","{""n"":""20353084""}","{""n"":""60""}","{""n"":""938""}"
"{""n"":""180""}","{""n"":""649835""}","{""n"":""51""}","{""n"":""27""}"
